189,0  ,31,3.161290322580645 ,2
190,0  ,31,3.161290322580645 ,2
191,0  ,31,3.161290322580645 ,2
192,0  ,31,3.161290322580645 ,2
193,0  ,31,3.161290322580645 ,2
194,0  ,31,3.161290322580645 ,2
195,0  ,31,3.161290322580645 ,2
196,0  ,31,3.161290322580645 ,2
197,0  ,31,3.161290322580645 ,2
198,0  ,31,3.193548387096774 ,1
199,0  ,31,3.193548387096774 ,1
200,0  ,31,3.193548387096774 ,1
201,0  ,31,3.193548387096774 ,1
202,0  ,31,3.193548387096774 ,1
203,0  ,31,3.193548387096774 ,1
204,0  ,31,3.193548387096774 ,1
205,0  ,31,3.193548387096774 ,1
206,0  ,31,3.193548387096774 ,1
207,0  ,31,3.193548387096774 ,1
208,0  ,31,3.193548387096774 ,1
209,0  ,31,3.193548387096774 ,1
210,0  ,31,3.193548387096774 ,1
211,0  ,31,3.193548387096774 ,1
212,0  ,31,3.193548387096774 ,1
213,0  ,31,3.193548387096774 ,1
214,0  ,31,3.193548387096774 ,1
215,0  ,31,3.193548387096774 ,1
216,0  ,31,3.193548387096774 ,1
217,0  ,31,3.225806451612903 ,0
